NUM,MAKER_NM,FOOD_NM_KR,FOOD_CAT1_NM,SERVING_SIZE,NUTRI_AMOUNT_SERVING,Z10500,AMT_NUM1,AMT_NUM2,AMT_NUM3,AMT_NUM4,AMT_NUM5,AMT_NUM6,AMT_NUM7,AMT_NUM8,AMT_NUM9,AMT_NUM10,AMT_NUM11,AMT_NUM12,AMT_NUM13,AMT_NUM14,AMT_NUM15,AMT_NUM16,AMT_NUM17,AMT_NUM18,AMT_NUM19,AMT_NUM20,AMT_NUM21,AMT_NUM22,AMT_NUM23,AMT_NUM24,AMT_NUM25,AMT_NUM26,AMT_NUM27,AMT_NUM28,AMT_NUM29,AMT_NUM30,AMT_NUM31,AMT_NUM32,AMT_NUM33,AMT_NUM34,AMT_NUM35,AMT_NUM36,AMT_NUM37,AMT_NUM38,AMT_NUM39,AMT_NUM40,AMT_NUM41,AMT_NUM42,AMT_NUM43,AMT_NUM44,AMT_NUM45,AMT_NUM46,AMT_NUM47,AMT_NUM48,AMT_NUM49,AMT_NUM50,AMT_NUM51,AMT_NUM52,AMT_NUM53,AMT_NUM54,AMT_NUM55,AMT_NUM56,AMT_NUM57,AMT_NUM58,AMT_NUM59,AMT_NUM60,AMT_NUM61,AMT_NUM62,AMT_NUM63,AMT_NUM64,AMT_NUM65,AMT_NUM66,AMT_NUM67,AMT_NUM68,AMT_NUM69,AMT_NUM70,AMT_NUM71,AMT_NUM72,AMT_NUM73,AMT_NUM74,AMT_NUM75,AMT_NUM76,AMT_NUM77,AMT_NUM78,AMT_NUM79,AMT_NUM80,AMT_NUM81,AMT_NUM82,AMT_NUM83,AMT_NUM84,AMT_NUM85,AMT_NUM86,AMT_NUM87,AMT_NUM88,AMT_NUM89,AMT_NUM90,AMT_NUM91,AMT_NUM92,AMT_NUM93,AMT_NUM94,AMT_NUM95,AMT_NUM96,AMT_NUM97,AMT_NUM98,AMT_NUM99,AMT_NUM100,AMT_NUM101,AMT_NUM102,AMT_NUM103,AMT_NUM104,AMT_NUM105,AMT_NUM106,AMT_NUM107,AMT_NUM108,AMT_NUM109,AMT_NUM110,AMT_NUM111,AMT_NUM112,AMT_NUM113,AMT_NUM114,AMT_NUM115,AMT_NUM116,AMT_NUM117,AMT_NUM118,AMT_NUM119,AMT_NUM120,AMT_NUM121,AMT_NUM122,AMT_NUM123,AMT_NUM124,AMT_NUM125,AMT_NUM126,AMT_NUM127,AMT_NUM128,AMT_NUM129,AMT_NUM130,AMT_NUM131,AMT_NUM132,AMT_NUM133,AMT_NUM134,AMT_NUM135,AMT_NUM136,AMT_NUM137,AMT_NUM138,AMT_NUM139,AMT_NUM140,AMT_NUM141,AMT_NUM142,AMT_NUM143,AMT_NUM144,AMT_NUM145,AMT_NUM146,AMT_NUM147,AMT_NUM148,AMT_NUM149,AMT_NUM150,AMT_NUM151,AMT_NUM152,AMT_NUM153,AMT_NUM154,AMT_NUM155,AMT_NUM156,AMT_NUM157
30523,서주제과㈜,무설탕 포도맛젤리,과자류·빵류 또는 떡류,100g,10g,40.00g,288.000,,0.00,0.00,,72.50,0.00,,,,,,80.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31521,(주)에스엠바이오,닥터스원 밀크 칼슘 캔디 딸기맛 무설탕,과자류·빵류 또는 떡류,100g,10g,500.000g,400.000,,0.00,10.00,,90.00,0.00,,,,,,500.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31874,(주)나루아토,달콤하모 무설탕 옥수수,과자류·빵류 또는 떡류,100g,10g,100.000g,350.000,,2.00,1.00,,80.00,70.00,,,,,,30.00,,,,,,,,,,0.00,0.30,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33889,(주)그녀의빵공장,무설탕마이올리브쌀베이글,과자류·빵류 또는 떡류,100g,70g,330.000g,280.000,,6.93,7.24,,49.65,0.74,,,,,,461.000,,,,,,,,,,8.48,2.51,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33890,(주)그녀의빵공장,무설탕블루베리쌀베이글,과자류·빵류 또는 떡류,100g,70g,330.000g,241.000,,3.78,3.24,,51.71,1.69,,,,,,378.000,,,,,,,,,,0.00,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33891,(주)그녀의빵공장,무설탕시나몬레이즌쌀베이글,과자류·빵류 또는 떡류,100g,70g,330.000g,275.000,,4.25,3.35,,51.65,9.15,,,,,,389.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33892,(주)그녀의빵공장,무설탕어니언쌀베이글,과자류·빵류 또는 떡류,100g,70g,330.000g,248.000,,3.93,3.51,,52.53,0.80,,,,,,397.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33893,(주)그녀의빵공장,무설탕플레인쌀베이글,과자류·빵류 또는 떡류,100g,70g,330.000g,264.000,,4.16,3.75,,55.85,0.86,,,,,,425.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35352,설공,무설탕콩브라우니,과자류·빵류 또는 떡류,100g,70g,52.00g,488.000,,21.15,26.92,,38.46,0.00,,,,,,60.00,,,,,,,,,,19.23,13.46,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35353,미잠미과,무설탕현미모닝빵,과자류·빵류 또는 떡류,100g,70g,320.000g,190.000,,3.00,9.00,,25.00,1.00,,,,,,226.000,,,,,,,,,,0.00,2.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35354,오가닉어스,무설탕호밀빵,과자류·빵류 또는 떡류,100g,70g,320.000g,217.000,,7.00,4.00,,39.00,7.00,,,,,,328.000,,,,,,,,,,0.00,0.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40114,맘스케이크주식회사,무설탕 오믈렛,과자류·빵류 또는 떡류,100g,70g,120.000g,100.000,,8.00,3.00,,10.00,1.00,,,,,,15.00,,,,,,,,,,15.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40981,설공,무설탕스콘,과자류·빵류 또는 떡류,100g,70g,48.00g,550.000,,16.67,39.58,,29.17,0.00,,,,,,210.000,,,,,,,,,,29.17,7.08,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40982,설공,무설탕흑임자스콘,과자류·빵류 또는 떡류,100g,70g,48.00g,552.000,,14.58,41.67,,29.17,0.00,,,,,,210.000,,,,,,,,,,10.42,8.33,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41431,(주)파리크라상,무설탕멀티그레인토스트,과자류·빵류 또는 떡류,100g,70g,420.000g,305.000,,11.00,9.00,,42.00,0.00,,,,,,500.000,,,,,,,,,,30.00,3.20,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432,미잠미과,무설탕현미식빵,과자류·빵류 또는 떡류,100g,70g,400.000g,250.000,,12.00,3.00,,44.00,1.00,,,,,,236.000,,,,,,,,,,0.00,0.90,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41608,씨지에스푸드,통밀무설탕식빵,과자류·빵류 또는 떡류,100g,70g,450.000g,296.000,,9.70,5.30,,52.00,0.08,,,,,,309.000,,,,,,,,,,0.00,0.70,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42097,살렘마을협동조합,100%호밀무설탕식빵,과자류·빵류 또는 떡류,100g,70g,500.000g,243.000,,14.70,4.70,,35.40,1.00,,,,,,267.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42128,씨지에스푸드(CGSFOOD),알곡그대로눌러내린 무설탕통밀식빵,과자류·빵류 또는 떡류,100g,70g,450.000g,286.000,,9.70,5.30,,52.10,0.00,5.10,,,,,309.000,,,,,,,,,,0.00,0.70,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50892,주식회사 더베이스코리아,무설탕팥앙금그때그단팥빵,과자류·빵류 또는 떡류,100g,70g,253.860g,254.000,,6.22,3.18,,50.09,3.31,,,,,,195.000,,,,,,,,,,13.15,0.00,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55709,짝꿍푸드인사동떡집,풍미가득 무설탕보리떡,과자류·빵류 또는 떡류,100g,100g,100.000g,178.000,,4.05,0.44,,39.54,0.00,,,,,,359.000,,,,,,,,,,0.00,0.40,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59190,㈜흥국에프앤비,디저트39 무설탕 요거트아이스크림,빙과류,100mL,100g(ml),"3,000.000mL",63.00,,1.00,1.40,,17.00,3.90,3.00,,,,,40.00,,,,,,,,,,6.00,0.90,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59879,,나트라무설탕다크,코코아가공품류 또는 초콜릿류,100g,15g,"20,000.000g",540.000,,7.00,38.00,,42.00,0.00,,,,,,0.00,,,,,,,,,,0.00,23.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60016,(주)신우테크,무설탕카카오볼,코코아가공품류 또는 초콜릿류,100g,15g,30.00g,507.000,,6.67,36.67,,43.33,0.67,,,,,,7.00,,,,,,,,,,2.00,23.33,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61668,대영식품(주),무설탕초콜릿으로만든다크70초코볼,코코아가공품류 또는 초콜릿류,100g,15g,60.00g,525.000,,10.00,38.33,,46.67,0.00,,,,,,8.00,,,,,,,,,,0.00,23.33,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61669,대영식품(주),무설탕초콜릿으로만든아몬드초코볼,코코아가공품류 또는 초콜릿류,100g,15g,60.00g,558.000,,10.00,43.33,,43.33,1.67,,,,,,0.00,,,,,,,,,,0.00,18.33,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61670,대영식품(주),무설탕초콜릿으로만든커피빈초코볼,코코아가공품류 또는 초콜릿류,100g,15g,60.00g,517.000,,6.67,38.33,,51.67,0.00,,,,,,0.00,,,,,,,,,,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61671,대영식품(주),무설탕초콜릿으로만든헤이즐넛초코볼,코코아가공품류 또는 초콜릿류,100g,15g,60.00g,608.000,,10.00,51.67,,36.67,1.67,,,,,,0.00,,,,,,,,,,0.00,15.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61843,바른길식품,빈트무설탕비건초콜릿검은콩,코코아가공품류 또는 초콜릿류,100g,15g,40.00g,463.000,,10.00,27.50,,57.50,0.00,,,,,,0.00,,,,,,,,,,0.00,17.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61844,바른길식품,빈트무설탕비건초콜릿블루베리,코코아가공품류 또는 초콜릿류,100g,15g,40.00g,425.000,,5.00,20.00,,70.00,0.00,,,,,,0.00,,,,,,,,,,0.00,11.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61845,바른길식품,빈트무설탕비건초콜릿아몬드,코코아가공품류 또는 초콜릿류,100g,15g,40.00g,500.000,,12.50,35.00,,50.00,0.00,,,,,,0.00,,,,,,,,,,0.00,17.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61846,바른길식품,빈트무설탕비건초콜릿커피원두,코코아가공품류 또는 초콜릿류,100g,15g,40.00g,475.000,,7.50,30.00,,60.00,0.00,,,,,,0.00,,,,,,,,,,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61847,바른길식품,빈트무설탕비건초콜릿헤이즐넛,코코아가공품류 또는 초콜릿류,100g,15g,40.00g,525.000,,10.00,37.50,,47.50,0.00,,,,,,0.00,,,,,,,,,,0.00,12.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63921,래미에프앤비,뉴당 무설탕 소프트 초코 믹스,코코아가공품류 또는 초콜릿류,100g,,"1,000.000g",150.000,,0.00,1.00,,34.00,2.00,,,,,,0.00,,,,,,,,,,0.00,1.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65609,영농조합법인엔자임팜,아빠랑 무설탕 사과잼,잼류,100g,20g,280.000g,281.000,,0.30,0.20,,69.60,51.80,,,,,,5.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65691,군산시농산물가공지원센터 농부의식품공장,무설탕 블루베리잼,잼류,100g,20g,280.000g,245.000,,0.00,0.00,,60.00,26.00,,,,,,25.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66039,영농조합법인엔자임팜,무설탕블루베리잼,잼류,100g,20g,280.000g,240.000,,0.00,0.50,,60.00,30.00,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65811,물덴식품,무설탕 과육 듬뿍 샤인잼,잼류,100g,20g,100.000g,264.000,,1.04,0.46,,63.80,8.94,,,,,,3.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66038,영농조합법인엔자임팜,무설탕딸기잼,잼류,100g,20g,280.000g,235.000,,0.00,0.50,,55.00,19.00,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76410,(주)자연농장,제로재 무설탕 생강청,음료류,100g,200ml,100.000g,34.00,,0.00,1.00,,7.00,1.00,,,,,,10.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76878,태후자연식품,이제부터 하루 한 포 무설탕 생강차,음료류,100g,200ml,360.000g,8.00,,0.39,0.09,,1.39,0.00,,,,,,6.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77563,㈜가배온,다도글로벌 무설탕 복숭아블랙티 파우더,음료류,100g,200ml,"1,000.000g",28.00,,0.20,0.89,,4.79,0.26,,,,,,3.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79327,일루션인터네셔널,무설탕스위트아메리카노,음료류,100mL,240ml,250.000mL,19.00,,0.00,0.00,,4.80,4.40,,,,,,14.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79328,일루션인터네셔널,무설탕헤이즐넛향라떼,음료류,100mL,240ml,250.000mL,34.00,,1.20,1.56,,4.00,3.60,,,,,,46.00,,,,,,,,,,4.00,0.80,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87511,주식회사 연두,bodylike 무설탕 서리태 콩물두유 말차,음료류,100mL,200ml,"3,700.000mL",38.00,,3.24,1.41,,2.70,0.54,,,,,,65.00,,,,,,,,,,0.00,0.22,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104133,농업회사법인 (유) 일품김치,일품 무설탕 맛김치,절임류 또는 조림류,100g,40g,100.000g,30.00,,5.00,0.20,,1.00,0.00,,,,,,620.000,,,,,,,,,,0.00,0.10,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104919,농업회사법인방풍도가앤푸드(유),무설탕금오도방풍장아찌,절임류 또는 조림류,100g,15g,250.000g,50.00,,1.00,1.00,,10.00,10.00,,,,,,150.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105523,㈜대두식품,통팥앙금48M(무설탕),절임류 또는 조림류,100g,,"5,000.000g",221.000,,6.00,0.50,,48.00,0.00,,,,,,190.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105805,㈜대두식품,통팥앙금57M(무설탕),절임류 또는 조림류,100g,-,"5,000.000g",251.000,,4.75,1.04,,55.54,0.00,,,,,,201.000,,,,,,,,,,0.00,0.06,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105829,㈜대두식품,고운앙금55M(무설탕),절임류 또는 조림류,100g,,"5,000.000g",252.000,,6.00,0.40,,56.00,0.00,,,,,,130.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107505,여수야미,무설탕 크린베리 견과바,농산가공식품류,100g,10g,100.000g,509.000,,16.40,27.50,,49.10,11.70,,,,,,2.00,,,,,,,,,,0.00,2.70,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111640,농업회사법인영양팜(주),무설탕뻥튀기 영양팡 50g,농산가공식품류,100g,,50.00g,404.000,,9.23,1.42,,88.61,0.27,,,,,,70.00,,,,,,,,,,0.00,0.38,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
