NUM,MAKER_NM,FOOD_NM_KR,FOOD_CAT1_NM,SERVING_SIZE,NUTRI_AMOUNT_SERVING,Z10500,AMT_NUM1,AMT_NUM2,AMT_NUM3,AMT_NUM4,AMT_NUM5,AMT_NUM6,AMT_NUM7,AMT_NUM8,AMT_NUM9,AMT_NUM10,AMT_NUM11,AMT_NUM12,AMT_NUM13,AMT_NUM14,AMT_NUM15,AMT_NUM16,AMT_NUM17,AMT_NUM18,AMT_NUM19,AMT_NUM20,AMT_NUM21,AMT_NUM22,AMT_NUM23,AMT_NUM24,AMT_NUM25,AMT_NUM26,AMT_NUM27,AMT_NUM28,AMT_NUM29,AMT_NUM30,AMT_NUM31,AMT_NUM32,AMT_NUM33,AMT_NUM34,AMT_NUM35,AMT_NUM36,AMT_NUM37,AMT_NUM38,AMT_NUM39,AMT_NUM40,AMT_NUM41,AMT_NUM42,AMT_NUM43,AMT_NUM44,AMT_NUM45,AMT_NUM46,AMT_NUM47,AMT_NUM48,AMT_NUM49,AMT_NUM50,AMT_NUM51,AMT_NUM52,AMT_NUM53,AMT_NUM54,AMT_NUM55,AMT_NUM56,AMT_NUM57,AMT_NUM58,AMT_NUM59,AMT_NUM60,AMT_NUM61,AMT_NUM62,AMT_NUM63,AMT_NUM64,AMT_NUM65,AMT_NUM66,AMT_NUM67,AMT_NUM68,AMT_NUM69,AMT_NUM70,AMT_NUM71,AMT_NUM72,AMT_NUM73,AMT_NUM74,AMT_NUM75,AMT_NUM76,AMT_NUM77,AMT_NUM78,AMT_NUM79,AMT_NUM80,AMT_NUM81,AMT_NUM82,AMT_NUM83,AMT_NUM84,AMT_NUM85,AMT_NUM86,AMT_NUM87,AMT_NUM88,AMT_NUM89,AMT_NUM90,AMT_NUM91,AMT_NUM92,AMT_NUM93,AMT_NUM94,AMT_NUM95,AMT_NUM96,AMT_NUM97,AMT_NUM98,AMT_NUM99,AMT_NUM100,AMT_NUM101,AMT_NUM102,AMT_NUM103,AMT_NUM104,AMT_NUM105,AMT_NUM106,AMT_NUM107,AMT_NUM108,AMT_NUM109,AMT_NUM110,AMT_NUM111,AMT_NUM112,AMT_NUM113,AMT_NUM114,AMT_NUM115,AMT_NUM116,AMT_NUM117,AMT_NUM118,AMT_NUM119,AMT_NUM120,AMT_NUM121,AMT_NUM122,AMT_NUM123,AMT_NUM124,AMT_NUM125,AMT_NUM126,AMT_NUM127,AMT_NUM128,AMT_NUM129,AMT_NUM130,AMT_NUM131,AMT_NUM132,AMT_NUM133,AMT_NUM134,AMT_NUM135,AMT_NUM136,AMT_NUM137,AMT_NUM138,AMT_NUM139,AMT_NUM140,AMT_NUM141,AMT_NUM142,AMT_NUM143,AMT_NUM144,AMT_NUM145,AMT_NUM146,AMT_NUM147,AMT_NUM148,AMT_NUM149,AMT_NUM150,AMT_NUM151,AMT_NUM152,AMT_NUM153,AMT_NUM154,AMT_NUM155,AMT_NUM156,AMT_NUM157
91820,주식회사 퓨럽2공장,쿵야 애플프룻티 제로,음료류,100mL,200ml,340.000mL,4.00,,0.40,0.00,,2.20,1.60,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91821,주식회사 퓨럽2공장,쿵야 자두프룻티 제로,음료류,100mL,200ml,340.000mL,3.00,,0.21,0.00,,1.20,0.60,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91837,퓨어플러스(주),파리의 이온비타제로 납작복숭아,음료류,100mL,200ml,100.000mL,1.00,,0.00,0.00,,2.50,0.00,,,,,,35.00,,,,,,,,,,0.00,0.00,0.00,,,,0.50,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91838,퓨어플러스(주),파리의 이온비타제로 레몬,음료류,100mL,200ml,100.000mL,1.00,,0.00,0.00,,2.40,0.00,,,,,,34.00,,,,,,,,,,0.00,0.00,0.00,,,,0.50,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91841,해태에이치티비㈜,포도봉봉 제로,음료류,100mL,200ml,340.000mL,1.00,,0.00,0.00,,0.21,0.00,,,,,,21.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91865,매일유업㈜,피크닉 사과 제로,음료류,100mL,200ml,200.000mL,3.00,,0.00,0.00,,3.50,0.00,,,,,,25.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91866,매일유업㈜,피크닉 청포도 제로,음료류,100mL,200ml,200.000mL,3.00,,0.00,0.00,,3.50,0.00,,,,,,25.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91949,㈜푸드웰,귀여운 내친구 뽀로로 제로 딸기맛,음료류,100mL,200ml,235.000mL,3.00,,0.00,0.00,,4.26,0.00,1.00,13.00,,,,15.00,,,,,0.09,,,,0.75,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91950,㈜푸드웰,귀여운 내친구 뽀로로 제로 밀크맛,음료류,100mL,200ml,235.000mL,3.00,,0.00,0.00,,4.26,0.00,1.00,13.00,,,,15.00,,,,,0.09,,,,0.75,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91959,퓨어플러스(주),납작복숭아블랙티제로,음료류,100mL,200ml,280.000mL,1.00,,0.00,0.00,,0.21,0.00,,,,,,6.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91962,웅진식품㈜,노브랜드 매실음료 제로,음료류,100mL,200ml,500.000mL,2.00,,0.00,0.00,,2.20,0.00,,,,,,10.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92049,(주)보고신약 논산공장,피로제로,음료류,100mL,200ml,25.00mL,80.00,,4.00,0.00,,16.00,16.00,,,,,,8.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92098,오케이에프음료 주식회사,알로에베라킹 제로,음료류,100mL,200ml,500.000mL,1.00,,0.00,0.00,,1.80,0.00,,,,,,6.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92138,웅진식품㈜,웅진 아침햇살 제로슈가,음료류,100mL,200ml,"1,350.000mL",25.00,,1.00,1.30,,5.80,0.00,,,,,,15.00,,,,,,,,,,0.00,0.80,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92160,퓨어플러스(주),자몽블랙티제로,음료류,100mL,200ml,280.000mL,1.00,,0.00,0.00,,0.21,0.00,,,,,,8.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92169,(주)스위트코리아,제로 매실,음료류,100mL,200ml,100.000mL,3.00,,0.00,0.00,,7.00,0.00,,,,,,15.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92170,(주)엠에스씨(MSC),제로 샤인머스캣,음료류,100mL,200ml,100.000mL,0.00,,0.00,0.00,,12.00,0.00,,,,,,30.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92172,퓨어플러스(주),제로블랙티 복숭아,음료류,100mL,200ml,500.000mL,1.00,,0.00,0.00,,0.20,0.00,,,,,,7.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92200,㈜자연과사람들,쿨피스 제로 복숭아,음료류,100mL,200ml,230.000mL,2.00,,0.00,0.00,,0.87,0.00,,,,,,48.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92201,㈜자연과사람들,쿨피스 제로 자두,음료류,100mL,200ml,230.000mL,2.00,,0.00,0.00,,0.87,0.00,,,,,,35.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92202,㈜자연과사람들,쿨피스 제로 파인애플,음료류,100mL,200ml,230.000mL,4.00,,0.00,0.00,,1.30,0.00,,,,,,48.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92203,동원시스템즈㈜ 횡성공장,클룹 푸룬 화이바 제로,음료류,100mL,200ml,180.000mL,61.00,,0.00,0.00,,23.34,0.00,5.60,,,,,6.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92264,농업회사법인(주)이비채,현타제로,음료류,100mL,200ml,100.000mL,16.00,,2.09,0.00,,1.60,1.50,,,,,,5.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92311,주식회사 퓨럽2공장,건강담은햇살 제로,음료류,100mL,200ml,500.000mL,35.00,,0.00,1.50,,5.00,0.40,,,,,,10.00,,,,,,,,,,0.00,1.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92317,㈜상일,과수원 오렌지 제로슈가,음료류,100mL,200ml,175.000mL,2.00,,0.00,0.00,,3.00,0.00,,,,,,30.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92318,㈜상일,과수원 청포도 제로슈가,음료류,100mL,200ml,175.000mL,12.00,,0.00,0.00,,6.20,0.70,,,,,,50.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92355,(유)삼각에프엠씨 웰빙랜드,델몬트퍼플레몬에이드제로,음료류,100mL,200ml,230.000mL,3.00,,0.01,0.00,,2.02,0.08,,,,,,26.00,,,,,,,7.50,,,0.00,0.00,0.00,,,,0.75,,,,2.50,,,,,,,,,,,,,,,,,,,,,,,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92356,(유)신우S&F,델몬트퍼플레몬에이드제로,음료류,100mL,200ml,230.000mL,3.00,,0.01,0.00,,0.60,0.08,,,,,,26.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92393,오케이에프음료 주식회사,미에로화이바 제로슈가,음료류,100mL,200ml,180.000mL,11.00,,0.00,0.00,,3.89,0.00,2.50,,,,,11.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92464,주식회사 퓨럽2공장,슈가로로 코코제로 감귤,음료류,100mL,200ml,340.000mL,2.00,,0.00,0.00,,4.12,0.59,,,,,,12.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92465,주식회사 퓨럽2공장,슈가로로 코코제로 파인애플,음료류,100mL,200ml,340.000mL,2.00,,0.00,0.00,,4.12,0.59,,,,,,12.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92504,주식회사 동천수 상주공장,양반 매실 제로,음료류,100mL,200ml,340.000mL,3.00,,0.00,0.00,,1.18,0.59,,,,,,12.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92505,주식회사 동천수 상주공장,양반 오미자 제로,음료류,100mL,200ml,340.000mL,3.00,,0.00,0.00,,0.88,0.77,,,,,,7.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92506,주식회사 동천수 상주공장,양반 유자 제로,음료류,100mL,200ml,340.000mL,3.00,,0.00,0.00,,1.18,0.59,,,,,,15.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92531,(주)서울에프엔비횡성지점,올데이프룻 제로 청매실,음료류,100mL,200ml,250.000mL,3.00,,0.00,0.00,,2.40,0.00,1.20,,,,,4.00,,,,,,,,40.00,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92565,주식회사 퓨럽2공장,자두녹차제로,음료류,100mL,200ml,500.000mL,0.00,,0.00,0.00,,2.60,0.00,,,,,,4.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92569,(주)자연농장,제로슈가 제로카페인 제로탄산 프로골프 마녀에너지,음료류,100g,200ml,100.000g,2.00,,0.11,0.10,,12.20,0.00,,,,,,1.00,,,,,,,,,,0.00,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92586,㈜삼양패키징 광혜원 공장,코코뿌요 제로 복숭아,음료류,100mL,200ml,280.000mL,3.00,,0.08,0.01,,3.38,0.00,,,,,,10.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92587,㈜삼양패키징 광혜원 공장,코코뿌요 제로 애플망고,음료류,100mL,200ml,280.000mL,1.00,,0.03,0.02,,2.76,0.00,,,,,,10.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92593,오케이에프음료 주식회사,클룹 서울식혜 제로 알밤,음료류,100mL,200ml,238.000mL,1.00,,0.00,0.00,,3.78,0.00,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92594,오케이에프음료 주식회사,클룹 서울식혜 제로 호박,음료류,100mL,200ml,238.000mL,1.00,,0.00,0.00,,3.78,0.00,,,,,,0.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92603,㈜삼양패키징 광혜원 공장,파워에이드 제로 라임향,음료류,100mL,200ml,355.000mL,1.00,,0.00,0.00,,0.28,0.00,,,,,,57.00,,,,,,,1.13,,,0.00,0.00,0.00,,,,0.11,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92613,주식회사 퓨럽2공장,퓨리타 레몬녹차 제로,음료류,100mL,200ml,340.000mL,0.00,,0.00,0.00,,2.65,0.00,,,,,,10.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92614,주식회사 퓨럽2공장,퓨리타 복숭아녹차 제로,음료류,100mL,200ml,340.000mL,0.00,,0.00,0.00,,2.65,0.00,,,,,,5.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92615,주식회사 퓨럽2공장,퓨리타 애플망고녹차 제로,음료류,100mL,200ml,340.000mL,0.00,,0.00,0.00,,2.65,0.00,,,,,,5.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92616,주식회사 퓨럽2공장,퓨리타 자두녹차 제로,음료류,100mL,200ml,340.000mL,0.00,,0.00,0.00,,2.65,0.00,,,,,,5.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92651,우일음료,후레쉬 매실 제로슈가,음료류,100mL,200ml,500.000mL,2.00,,0.09,0.02,,2.14,0.12,,,,,,10.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92652,우일음료,후레쉬 알로에 제로슈가,음료류,100mL,200ml,500.000mL,2.00,,0.02,0.02,,2.40,0.00,,,,,,10.00,,,,,,,,,,0.00,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92653,웅진식품㈜,후레쉬 알로에 제로슈가,음료류,100mL,200ml,500.000mL,2.00,,0.00,0.00,,2.40,0.00,,,,,,10.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92723,(주)프레시코,제로 제주 감귤베이스,음료류,100g,200ml,"1,000.000g",22.00,,0.36,0.03,,38.57,3.14,,,,,,17.00,,,,,,,,,,0.00,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93053,(주)태향,디저트39 제로칼로리 카페시럽,음료류,100g,150ml,"1,000.000g",4.00,,0.28,0.29,,3.39,0.00,,,,,,2.00,,,,,,,,,,0.00,0.23,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93231,동서바이오팜(주),제로 아이스티 레몬맛,음료류,100g,150ml,81.00g,386.000,,0.61,0.30,,95.15,4.10,,,,,,11.00,,,,,,,,,,0.00,0.17,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93232,동서바이오팜(주),제로 아이스티 피치망고맛,음료류,100g,150ml,81.00g,387.000,,0.26,0.32,,95.80,4.07,,,,,,4.00,,,,,,,,,,0.00,0.20,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
